name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"DTLB-misses","ITLB-misses","L1D-misses","L1I-misses","LLC-misses","avg_size","bits","branch-misses","cycles","duration","failures","fpr","instructions","retries","size","task-clock"
"Xor_Nonpart_Scalar_12/MTCount/208/10/1/10000/100000000/10/iterations:5/manual_time",5,47.8385,0.297744,ms,,,,,,-1,-1,-1,-1,-1,31232,24.9856,-1,-1,47.8385,0,0.0002457,-1,0,31232,-1
"Xor_Nonpart_Scalar_12/MTCount/216/10/1/10000/100000000/10/iterations:5/manual_time",5,48.0442,0.332204,ms,,,,,,-1,-1,-1,-1,-1,32448,25.9584,-1,-1,48.0442,0,0.000243044,-1,0,32448,-1
"Xor_Nonpart_Scalar_13/MTCount/123/10/1/10000/100000000/10/iterations:5/manual_time",5,48.9762,0.288994,ms,,,,,,-1,-1,-1,-1,-1,20032,16.0256,-1,-1,48.9762,0,0.000121611,-1,0,20032,-1
"Xor_Nonpart_Scalar_13/MTCount/130/10/1/10000/100000000/10/iterations:5/manual_time",5,49.0257,0.325714,ms,,,,,,-1,-1,-1,-1,-1,21184,16.9472,-1,-1,49.0257,0,0.000121378,-1,0,21184,-1
"Xor_Nonpart_Scalar_13/MTCount/138/10/1/10000/100000000/10/iterations:5/manual_time",5,49.2221,0.295806,ms,,,,,,-1,-1,-1,-1,-1,22464,17.9712,-1,-1,49.2221,0,0.000123056,-1,0,22464,-1
"Xor_Nonpart_Scalar_13/MTCount/146/10/1/10000/100000000/10/iterations:5/manual_time",5,48.9,0.320248,ms,,,,,,-1,-1,-1,-1,-1,23744,18.9952,-1,-1,48.9,0,0.000121078,-1,0,23744,-1
"Xor_Nonpart_Scalar_13/MTCount/153/10/1/10000/100000000/10/iterations:5/manual_time",5,49.2463,0.292806,ms,,,,,,-1,-1,-1,-1,-1,24896,19.9168,-1,-1,49.2463,0,0.0001237,-1,0,24896,-1
"Xor_Nonpart_Scalar_13/MTCount/161/10/1/10000/100000000/10/iterations:5/manual_time",5,48.8638,0.327888,ms,,,,,,-1,-1,-1,-1,-1,26240,20.992,-1,-1,48.8638,0,0.000124233,-1,0,26240,-1
"Xor_Nonpart_Scalar_13/MTCount/169/10/1/10000/100000000/10/iterations:5/manual_time",5,48.8857,0.28232,ms,,,,,,-1,-1,-1,-1,-1,27520,22.016,-1,-1,48.8857,0,0.000121178,-1,0,27520,-1
"Xor_Nonpart_Scalar_13/MTCount/176/10/1/10000/100000000/10/iterations:5/manual_time",5,49.0984,0.331108,ms,,,,,,-1,-1,-1,-1,-1,28672,22.9376,-1,-1,49.0984,0,0.000121356,-1,0,28672,-1
"Xor_Nonpart_Scalar_13/MTCount/184/10/1/10000/100000000/10/iterations:5/manual_time",5,48.7522,0.298628,ms,,,,,,-1,-1,-1,-1,-1,29952,23.9616,-1,-1,48.7522,0,0.000121889,-1,0,29952,-1
"Xor_Nonpart_Scalar_13/MTCount/192/10/1/10000/100000000/10/iterations:5/manual_time",5,48.8389,0.332442,ms,,,,,,-1,-1,-1,-1,-1,31232,24.9856,-1,-1,48.8389,0,0.0001218,-1,0,31232,-1
"Xor_Nonpart_Scalar_13/MTCount/200/10/1/10000/100000000/10/iterations:5/manual_time",5,48.6054,0.287476,ms,,,,,,-1,-1,-1,-1,-1,32576,26.0608,-1,-1,48.6054,0,0.0001231,-1,0,32576,-1
"Xor_Nonpart_Scalar_14/MTCount/121/10/1/10000/100000000/10/iterations:5/manual_time",5,4e-05,0.005674,ms,,,,,,nan,nan,nan,nan,nan,21248,16.9984,nan,nan,nan,5,-1,nan,16,21248,nan
"Xor_Nonpart_Scalar_14/MTCount/128/10/1/10000/100000000/10/iterations:5/manual_time",5,44.0068,0.332212,ms,,,,,,-1,-1,-1,-1,-1,22464,17.9712,-1,-1,44.0068,0,6.02778e-05,-1,0,22464,-1
"Xor_Nonpart_Scalar_14/MTCount/135/10/1/10000/100000000/10/iterations:5/manual_time",5,44.2479,0.289444,ms,,,,,,-1,-1,-1,-1,-1,23680,18.944,-1,-1,44.2479,0,5.98778e-05,-1,0,23680,-1
"Xor_Nonpart_Scalar_14/MTCount/142/10/1/10000/100000000/10/iterations:5/manual_time",5,44.3476,0.323538,ms,,,,,,-1,-1,-1,-1,-1,24896,19.9168,-1,-1,44.3476,0,6.10889e-05,-1,0,24896,-1
"Xor_Nonpart_Scalar_14/MTCount/150/10/1/10000/100000000/10/iterations:5/manual_time",5,44.6526,0.320612,ms,,,,,,-1,-1,-1,-1,-1,26304,21.0432,-1,-1,44.6526,0,6.07e-05,-1,0,26304,-1
"Xor_Nonpart_Scalar_14/MTCount/157/10/1/10000/100000000/10/iterations:5/manual_time",5,44.4013,0.362176,ms,,,,,,-1,-1,-1,-1,-1,27520,22.016,-1,-1,44.4013,0,6.07222e-05,-1,0,27520,-1
"Xor_Nonpart_Scalar_14/MTCount/164/10/1/10000/100000000/10/iterations:5/manual_time",5,44.6634,0.330708,ms,,,,,,-1,-1,-1,-1,-1,28736,22.9888,-1,-1,44.6634,0,6.15889e-05,-1,0,28736,-1
"Xor_Nonpart_Scalar_14/MTCount/171/10/1/10000/100000000/10/iterations:5/manual_time",5,44.8372,0.360378,ms,,,,,,-1,-1,-1,-1,-1,29952,23.9616,-1,-1,44.8372,0,6.05778e-05,-1,0,29952,-1
"Xor_Nonpart_Scalar_14/MTCount/178/10/1/10000/100000000/10/iterations:5/manual_time",5,45.1027,0.327916,ms,,,,,,-1,-1,-1,-1,-1,31168,24.9344,-1,-1,45.1027,0,6.15111e-05,-1,0,31168,-1
"Xor_Nonpart_Scalar_14/MTCount/185/10/1/10000/100000000/10/iterations:5/manual_time",5,45.0354,0.360322,ms,,,,,,-1,-1,-1,-1,-1,32448,25.9584,-1,-1,45.0354,0,6.12556e-05,-1,0,32448,-1
"Xor_Nonpart_Scalar_15/MTCount/120/10/1/10000/100000000/10/iterations:5/manual_time",5,3.8e-05,0.005834,ms,,,,,,nan,nan,nan,nan,nan,22528,18.0224,nan,nan,nan,5,-1,nan,16,22528,nan
"Xor_Nonpart_Scalar_15/MTCount/126/10/1/10000/100000000/10/iterations:5/manual_time",5,50.0728,0.318796,ms,,,,,,-1,-1,-1,-1,-1,23680,18.944,-1,-1,50.0728,0,2.99889e-05,-1,0,23680,-1
"Xor_Nonpart_Scalar_15/MTCount/133/10/1/10000/100000000/10/iterations:5/manual_time",5,50.2494,0.355432,ms,,,,,,-1,-1,-1,-1,-1,24960,19.968,-1,-1,50.2494,0,3.17111e-05,-1,0,24960,-1
"Xor_Nonpart_Scalar_15/MTCount/140/10/1/10000/100000000/10/iterations:5/manual_time",5,50.1713,0.318846,ms,,,,,,-1,-1,-1,-1,-1,26304,21.0432,-1,-1,50.1713,0,3.08889e-05,-1,0,26304,-1
"Xor_Nonpart_Scalar_15/MTCount/146/10/1/10000/100000000/10/iterations:5/manual_time",5,50.1723,0.349724,ms,,,,,,-1,-1,-1,-1,-1,27392,21.9136,-1,-1,50.1723,0,3.02444e-05,-1,0,27392,-1
"Xor_Nonpart_Scalar_15/MTCount/153/10/1/10000/100000000/10/iterations:5/manual_time",5,50.1573,0.324622,ms,,,,,,-1,-1,-1,-1,-1,28736,22.9888,-1,-1,50.1573,0,3.20667e-05,-1,0,28736,-1
"Xor_Nonpart_Scalar_15/MTCount/160/10/1/10000/100000000/10/iterations:5/manual_time",5,50.9009,0.352214,ms,,,,,,-1,-1,-1,-1,-1,30080,24.064,-1,-1,50.9009,0,2.91111e-05,-1,0,30080,-1
"Xor_Nonpart_Scalar_15/MTCount/166/10/1/10000/100000000/10/iterations:5/manual_time",5,50.1098,0.312552,ms,,,,,,-1,-1,-1,-1,-1,31168,24.9344,-1,-1,50.1098,0,3.01444e-05,-1,0,31168,-1
"Xor_Nonpart_Scalar_15/MTCount/173/10/1/10000/100000000/10/iterations:5/manual_time",5,49.6305,0.37145,ms,,,,,,-1,-1,-1,-1,-1,32512,26.0096,-1,-1,49.6305,0,3.12222e-05,-1,0,32512,-1
"Xor_Nonpart_Scalar_16/MTCount/125/10/1/10000/100000000/10/iterations:5/manual_time",5,32.6738,0.349588,ms,,,,,,-1,-1,-1,-1,-1,25024,20.0192,-1,-1,32.6738,0,1.55333e-05,-1,0,25024,-1
"Xor_Nonpart_Scalar_16/MTCount/131/10/1/10000/100000000/10/iterations:5/manual_time",5,40.0356,0.380558,ms,,,,,,-1,-1,-1,-1,-1,26240,20.992,-1,-1,40.0356,0,1.61222e-05,-1,0,26240,-1
"Xor_Nonpart_Scalar_16/MTCount/137/10/1/10000/100000000/10/iterations:5/manual_time",5,37.6699,0.336788,ms,,,,,,-1,-1,-1,-1,-1,27456,21.9648,-1,-1,37.6699,0,1.44222e-05,-1,0,27456,-1
"Xor_Nonpart_Scalar_16/MTCount/143/10/1/10000/100000000/10/iterations:5/manual_time",5,35.2513,0.369152,ms,,,,,,-1,-1,-1,-1,-1,28608,22.8864,-1,-1,35.2513,0,1.54111e-05,-1,0,28608,-1
"Xor_Nonpart_Scalar_16/MTCount/150/10/1/10000/100000000/10/iterations:5/manual_time",5,33.0033,0.326026,ms,,,,,,-1,-1,-1,-1,-1,30016,24.0128,-1,-1,33.0033,0,1.57333e-05,-1,0,30016,-1
"Xor_Nonpart_Scalar_16/MTCount/156/10/1/10000/100000000/10/iterations:5/manual_time",5,31.3987,0.351362,ms,,,,,,-1,-1,-1,-1,-1,31232,24.9856,-1,-1,31.3987,0,1.53889e-05,-1,0,31232,-1
"Xor_Nonpart_Scalar_16/MTCount/162/10/1/10000/100000000/10/iterations:5/manual_time",5,31.3843,0.327694,ms,,,,,,-1,-1,-1,-1,-1,32448,25.9584,-1,-1,31.3843,0,1.52e-05,-1,0,32448,-1
"Xor_Nonpart_Scalar_17/MTCount/123/10/1/10000/100000000/10/iterations:5/manual_time",5,50.9772,0.338714,ms,,,,,,-1,-1,-1,-1,-1,26176,20.9408,-1,-1,50.9772,0,7.88889e-06,-1,0,26176,-1
"Xor_Nonpart_Scalar_17/MTCount/129/10/1/10000/100000000/10/iterations:5/manual_time",5,51.2034,0.312768,ms,,,,,,-1,-1,-1,-1,-1,27456,21.9648,-1,-1,51.2034,0,7.72222e-06,-1,0,27456,-1
"Xor_Nonpart_Scalar_17/MTCount/135/10/1/10000/100000000/10/iterations:5/manual_time",5,50.9391,0.342824,ms,,,,,,-1,-1,-1,-1,-1,28736,22.9888,-1,-1,50.9391,0,7.41111e-06,-1,0,28736,-1
"Xor_Nonpart_Scalar_17/MTCount/141/10/1/10000/100000000/10/iterations:5/manual_time",5,50.9685,0.307676,ms,,,,,,-1,-1,-1,-1,-1,30016,24.0128,-1,-1,50.9685,0,7.53333e-06,-1,0,30016,-1
"Xor_Nonpart_Scalar_17/MTCount/147/10/1/10000/100000000/10/iterations:5/manual_time",5,51.1106,0.335992,ms,,,,,,-1,-1,-1,-1,-1,31296,25.0368,-1,-1,51.1106,0,7.43333e-06,-1,0,31296,-1
"Xor_Nonpart_Scalar_17/MTCount/152/10/1/10000/100000000/10/iterations:5/manual_time",5,51.0408,0.314546,ms,,,,,,-1,-1,-1,-1,-1,32320,25.856,-1,-1,51.0408,0,7.05556e-06,-1,0,32320,-1
"Xor_Nonpart_Scalar_18/MTCount/122/10/1/10000/100000000/10/iterations:5/manual_time",5,46.793,0.342862,ms,,,,,,-1,-1,-1,-1,-1,27520,22.016,-1,-1,46.793,0,3.78889e-06,-1,6,27520,-1
"Xor_Nonpart_Scalar_18/MTCount/127/10/1/10000/100000000/10/iterations:5/manual_time",5,46.2541,0.330024,ms,,,,,,-1,-1,-1,-1,-1,28608,22.8864,-1,-1,46.2541,0,3.87778e-06,-1,0,28608,-1
"Xor_Nonpart_Scalar_18/MTCount/133/10/1/10000/100000000/10/iterations:5/manual_time",5,46.0384,0.331356,ms,,,,,,-1,-1,-1,-1,-1,29952,23.9616,-1,-1,46.0384,0,3.67778e-06,-1,0,29952,-1
"Xor_Nonpart_Scalar_18/MTCount/138/10/1/10000/100000000/10/iterations:5/manual_time",5,46.7676,0.308972,ms,,,,,,-1,-1,-1,-1,-1,31104,24.8832,-1,-1,46.7676,0,3.95556e-06,-1,0,31104,-1
"Xor_Nonpart_Scalar_18/MTCount/144/10/1/10000/100000000/10/iterations:5/manual_time",5,46.7777,0.341304,ms,,,,,,-1,-1,-1,-1,-1,32448,25.9584,-1,-1,46.7777,0,3.84444e-06,-1,0,32448,-1
"Xor_Nonpart_Scalar_19/MTCount/121/10/1/10000/100000000/10/iterations:5/manual_time",5,3.8e-05,0.006212,ms,,,,,,nan,nan,nan,nan,nan,28800,23.04,nan,nan,nan,5,-1,nan,16,28800,nan
"Xor_Nonpart_Scalar_19/MTCount/126/10/1/10000/100000000/10/iterations:5/manual_time",5,48.8819,0.310072,ms,,,,,,-1,-1,-1,-1,-1,29952,23.9616,-1,-1,48.8819,0,1.93333e-06,-1,0,29952,-1
"Xor_Nonpart_Scalar_19/MTCount/131/10/1/10000/100000000/10/iterations:5/manual_time",5,48.8501,0.376466,ms,,,,,,-1,-1,-1,-1,-1,31168,24.9344,-1,-1,48.8501,0,1.82222e-06,-1,0,31168,-1
"Xor_Nonpart_Scalar_19/MTCount/136/10/1/10000/100000000/10/iterations:5/manual_time",5,48.8576,0.333742,ms,,,,,,-1,-1,-1,-1,-1,32384,25.9072,-1,-1,48.8576,0,2.02222e-06,-1,0,32384,-1
"Xor_Nonpart_Scalar_20/MTCount/120/10/1/10000/100000000/10/iterations:5/manual_time",5,4.4e-05,0.00543,ms,,,,,,nan,nan,nan,nan,nan,30080,24.064,nan,nan,nan,5,-1,nan,16,30080,nan
"Xor_Nonpart_Scalar_20/MTCount/125/10/1/10000/100000000/10/iterations:5/manual_time",5,48.52,0.341086,ms,,,,,,-1,-1,-1,-1,-1,31296,25.0368,-1,-1,48.52,0,1.01111e-06,-1,0,31296,-1
"Xor_Nonpart_Scalar_20/MTCount/130/10/1/10000/100000000/10/iterations:5/manual_time",5,48.1559,0.295248,ms,,,,,,-1,-1,-1,-1,-1,32576,26.0608,-1,-1,48.1559,0,1e-06,-1,0,32576,-1
"Xor_Nonpart_Scalar_21/MTCount/123/10/1/10000/100000000/10/iterations:5/manual_time",5,49.3354,0.333284,ms,,,,,,-1,-1,-1,-1,-1,32320,25.856,-1,-1,49.3354,0,5.11111e-07,-1,0,32320,-1
"Xor_Nonpart_AVX512_1/MTCount/400/10/1/10000/100000000/10/iterations:5/manual_time",5,34.6738,0.311868,ms,,,,,,-1,-1,-1,-1,-1,5056,4.0448,-1,-1,34.6738,0,0.499968,-1,0,5056,-1
"Xor_Nonpart_AVX512_1/MTCount/500/10/1/10000/100000000/10/iterations:5/manual_time",5,34.7397,0.35161,ms,,,,,,-1,-1,-1,-1,-1,6272,5.0176,-1,-1,34.7397,0,0.500057,-1,0,6272,-1
"Xor_Nonpart_AVX512_1/MTCount/600/10/1/10000/100000000/10/iterations:5/manual_time",5,34.4038,0.313994,ms,,,,,,-1,-1,-1,-1,-1,7552,6.0416,-1,-1,34.4038,0,0.500023,-1,0,7552,-1
"Xor_Nonpart_AVX512_1/MTCount/700/10/1/10000/100000000/10/iterations:5/manual_time",5,34.5711,0.353728,ms,,,,,,-1,-1,-1,-1,-1,8768,7.0144,-1,-1,34.5711,0,0.500097,-1,0,8768,-1
"Xor_Nonpart_AVX512_1/MTCount/800/10/1/10000/100000000/10/iterations:5/manual_time",5,34.821,0.317494,ms,,,,,,-1,-1,-1,-1,-1,10048,8.0384,-1,-1,34.821,0,0.500053,-1,0,10048,-1
"Xor_Nonpart_AVX512_1/MTCount/900/10/1/10000/100000000/10/iterations:5/manual_time",5,34.5687,0.353416,ms,,,,,,-1,-1,-1,-1,-1,11264,9.0112,-1,-1,34.5687,0,0.50005,-1,0,11264,-1
"Xor_Nonpart_AVX512_1/MTCount/1000/10/1/10000/100000000/10/iterations:5/manual_time",5,37.5965,0.348184,ms,,,,,,-1,-1,-1,-1,-1,12544,10.0352,-1,-1,37.5965,0,0.500056,-1,0,12544,-1
"Xor_Nonpart_AVX512_1/MTCount/1100/10/1/10000/100000000/10/iterations:5/manual_time",5,34.4868,0.350896,ms,,,,,,-1,-1,-1,-1,-1,13760,11.008,-1,-1,34.4868,0,0.500019,-1,0,13760,-1
"Xor_Nonpart_AVX512_1/MTCount/1200/10/1/10000/100000000/10/iterations:5/manual_time",5,35.62,0.319296,ms,,,,,,-1,-1,-1,-1,-1,15040,12.032,-1,-1,35.62,0,0.500001,-1,0,15040,-1
"Xor_Nonpart_AVX512_1/MTCount/1300/10/1/10000/100000000/10/iterations:5/manual_time",5,38.1684,0.361052,ms,,,,,,-1,-1,-1,-1,-1,16256,13.0048,-1,-1,38.1684,0,0.500056,-1,0,16256,-1
"Xor_Nonpart_AVX512_1/MTCount/1400/10/1/10000/100000000/10/iterations:5/manual_time",5,34.9567,0.306366,ms,,,,,,-1,-1,-1,-1,-1,17536,14.0288,-1,-1,34.9567,0,0.500068,-1,0,17536,-1
"Xor_Nonpart_AVX512_1/MTCount/1500/10/1/10000/100000000/10/iterations:5/manual_time",5,34.668,0.352834,ms,,,,,,-1,-1,-1,-1,-1,18752,15.0016,-1,-1,34.668,0,0.500034,-1,0,18752,-1
"Xor_Nonpart_AVX512_1/MTCount/1600/10/1/10000/100000000/10/iterations:5/manual_time",5,34.3667,0.316436,ms,,,,,,-1,-1,-1,-1,-1,20032,16.0256,-1,-1,34.3667,0,0.500019,-1,0,20032,-1
"Xor_Nonpart_AVX512_1/MTCount/1700/10/1/10000/100000000/10/iterations:5/manual_time",5,34.7854,0.32869,ms,,,,,,-1,-1,-1,-1,-1,21312,17.0496,-1,-1,34.7854,0,0.500023,-1,0,21312,-1
"Xor_Nonpart_AVX512_1/MTCount/1800/10/1/10000/100000000/10/iterations:5/manual_time",5,34.6152,0.318724,ms,,,,,,-1,-1,-1,-1,-1,22528,18.0224,-1,-1,34.6152,0,0.500052,-1,0,22528,-1
"Xor_Nonpart_AVX512_1/MTCount/1900/10/1/10000/100000000/10/iterations:5/manual_time",5,35.1699,0.3516,ms,,,,,,-1,-1,-1,-1,-1,23808,19.0464,-1,-1,35.1699,0,0.50006,-1,0,23808,-1
"Xor_Nonpart_AVX512_1/MTCount/2000/10/1/10000/100000000/10/iterations:5/manual_time",5,34.7345,0.299862,ms,,,,,,-1,-1,-1,-1,-1,25024,20.0192,-1,-1,34.7345,0,0.500056,-1,0,25024,-1
"Xor_Nonpart_AVX512_1/MTCount/2100/10/1/10000/100000000/10/iterations:5/manual_time",5,34.6785,0.327656,ms,,,,,,-1,-1,-1,-1,-1,26304,21.0432,-1,-1,34.6785,0,0.500033,-1,0,26304,-1
"Xor_Nonpart_AVX512_1/MTCount/2200/10/1/10000/100000000/10/iterations:5/manual_time",5,34.4619,0.296112,ms,,,,,,-1,-1,-1,-1,-1,27520,22.016,-1,-1,34.4619,0,0.500025,-1,0,27520,-1
"Xor_Nonpart_AVX512_1/MTCount/2300/10/1/10000/100000000/10/iterations:5/manual_time",5,42.2954,0.403426,ms,,,,,,-1,-1,-1,-1,-1,28800,23.04,-1,-1,42.2954,0,0.500062,-1,0,28800,-1
"Xor_Nonpart_AVX512_1/MTCount/2400/10/1/10000/100000000/10/iterations:5/manual_time",5,38.4764,0.342748,ms,,,,,,-1,-1,-1,-1,-1,30016,24.0128,-1,-1,38.4764,0,0.500017,-1,0,30016,-1
"Xor_Nonpart_AVX512_1/MTCount/2500/10/1/10000/100000000/10/iterations:5/manual_time",5,34.791,0.367644,ms,,,,,,-1,-1,-1,-1,-1,31296,25.0368,-1,-1,34.791,0,0.500029,-1,0,31296,-1
"Xor_Nonpart_AVX512_1/MTCount/2600/10/1/10000/100000000/10/iterations:5/manual_time",5,35.4606,0.298094,ms,,,,,,-1,-1,-1,-1,-1,32512,26.0096,-1,-1,35.4606,0,0.500087,-1,0,32512,-1
"Xor_Nonpart_AVX512_2/MTCount/200/10/1/10000/100000000/10/iterations:5/manual_time",5,35.1264,0.341498,ms,,,,,,-1,-1,-1,-1,-1,5056,4.0448,-1,-1,35.1264,0,0.249909,-1,0,5056,-1
"Xor_Nonpart_AVX512_2/MTCount/250/10/1/10000/100000000/10/iterations:5/manual_time",5,35.0403,0.302168,ms,,,,,,-1,-1,-1,-1,-1,6272,5.0176,-1,-1,35.0403,0,0.250009,-1,0,6272,-1
"Xor_Nonpart_AVX512_2/MTCount/300/10/1/10000/100000000/10/iterations:5/manual_time",5,35.4732,0.327518,ms,,,,,,-1,-1,-1,-1,-1,7552,6.0416,-1,-1,35.4732,0,0.249984,-1,0,7552,-1
"Xor_Nonpart_AVX512_2/MTCount/350/10/1/10000/100000000/10/iterations:5/manual_time",5,35.4823,0.319432,ms,,,,,,-1,-1,-1,-1,-1,8768,7.0144,-1,-1,35.4823,0,0.250102,-1,0,8768,-1
"Xor_Nonpart_AVX512_2/MTCount/400/10/1/10000/100000000/10/iterations:5/manual_time",5,34.6712,0.357828,ms,,,,,,-1,-1,-1,-1,-1,10048,8.0384,-1,-1,34.6712,0,0.250015,-1,0,10048,-1
"Xor_Nonpart_AVX512_2/MTCount/450/10/1/10000/100000000/10/iterations:5/manual_time",5,35.3385,0.302468,ms,,,,,,-1,-1,-1,-1,-1,11264,9.0112,-1,-1,35.3385,0,0.25003,-1,0,11264,-1
"Xor_Nonpart_AVX512_2/MTCount/500/10/1/10000/100000000/10/iterations:5/manual_time",5,35.6215,0.328158,ms,,,,,,-1,-1,-1,-1,-1,12544,10.0352,-1,-1,35.6215,0,0.250046,-1,0,12544,-1
"Xor_Nonpart_AVX512_2/MTCount/550/10/1/10000/100000000/10/iterations:5/manual_time",5,37.5293,0.330114,ms,,,,,,-1,-1,-1,-1,-1,13760,11.008,-1,-1,37.5293,0,0.250053,-1,0,13760,-1
"Xor_Nonpart_AVX512_2/MTCount/600/10/1/10000/100000000/10/iterations:5/manual_time",5,34.3605,0.335816,ms,,,,,,-1,-1,-1,-1,-1,15040,12.032,-1,-1,34.3605,0,0.250077,-1,0,15040,-1
"Xor_Nonpart_AVX512_2/MTCount/650/10/1/10000/100000000/10/iterations:5/manual_time",5,35.0707,0.301308,ms,,,,,,-1,-1,-1,-1,-1,16256,13.0048,-1,-1,35.0707,0,0.250125,-1,0,16256,-1
"Xor_Nonpart_AVX512_2/MTCount/700/10/1/10000/100000000/10/iterations:5/manual_time",5,34.5612,0.333324,ms,,,,,,-1,-1,-1,-1,-1,17536,14.0288,-1,-1,34.5612,0,0.250102,-1,0,17536,-1
"Xor_Nonpart_AVX512_2/MTCount/750/10/1/10000/100000000/10/iterations:5/manual_time",5,36.0752,0.29807,ms,,,,,,-1,-1,-1,-1,-1,18752,15.0016,-1,-1,36.0752,0,0.250042,-1,0,18752,-1
"Xor_Nonpart_AVX512_2/MTCount/800/10/1/10000/100000000/10/iterations:5/manual_time",5,35.2452,0.32773,ms,,,,,,-1,-1,-1,-1,-1,20032,16.0256,-1,-1,35.2452,0,0.25008,-1,0,20032,-1
"Xor_Nonpart_AVX512_2/MTCount/850/10/1/10000/100000000/10/iterations:5/manual_time",5,35.6142,0.29975,ms,,,,,,-1,-1,-1,-1,-1,21312,17.0496,-1,-1,35.6142,0,0.250056,-1,0,21312,-1
"Xor_Nonpart_AVX512_2/MTCount/900/10/1/10000/100000000/10/iterations:5/manual_time",5,34.7587,0.325858,ms,,,,,,-1,-1,-1,-1,-1,22528,18.0224,-1,-1,34.7587,0,0.250089,-1,0,22528,-1
"Xor_Nonpart_AVX512_2/MTCount/950/10/1/10000/100000000/10/iterations:5/manual_time",5,34.9016,0.293542,ms,,,,,,-1,-1,-1,-1,-1,23808,19.0464,-1,-1,34.9016,0,0.250094,-1,0,23808,-1
"Xor_Nonpart_AVX512_2/MTCount/1000/10/1/10000/100000000/10/iterations:5/manual_time",5,35.4785,0.329028,ms,,,,,,-1,-1,-1,-1,-1,25024,20.0192,-1,-1,35.4785,0,0.250092,-1,0,25024,-1
"Xor_Nonpart_AVX512_2/MTCount/1050/10/1/10000/100000000/10/iterations:5/manual_time",5,34.8567,0.29932,ms,,,,,,-1,-1,-1,-1,-1,26304,21.0432,-1,-1,34.8567,0,0.250069,-1,0,26304,-1
"Xor_Nonpart_AVX512_2/MTCount/1100/10/1/10000/100000000/10/iterations:5/manual_time",5,35.9916,0.351996,ms,,,,,,-1,-1,-1,-1,-1,27520,22.016,-1,-1,35.9916,0,0.250071,-1,0,27520,-1
"Xor_Nonpart_AVX512_2/MTCount/1150/10/1/10000/100000000/10/iterations:5/manual_time",5,34.9039,0.298178,ms,,,,,,-1,-1,-1,-1,-1,28800,23.04,-1,-1,34.9039,0,0.250095,-1,0,28800,-1
"Xor_Nonpart_AVX512_2/MTCount/1200/10/1/10000/100000000/10/iterations:5/manual_time",5,36.2304,0.350936,ms,,,,,,-1,-1,-1,-1,-1,30016,24.0128,-1,-1,36.2304,0,0.25009,-1,0,30016,-1
"Xor_Nonpart_AVX512_2/MTCount/1250/10/1/10000/100000000/10/iterations:5/manual_time",5,35.3212,0.293158,ms,,,,,,-1,-1,-1,-1,-1,31296,25.0368,-1,-1,35.3212,0,0.250096,-1,0,31296,-1
"Xor_Nonpart_AVX512_2/MTCount/1300/10/1/10000/100000000/10/iterations:5/manual_time",5,35.5536,0.351044,ms,,,,,,-1,-1,-1,-1,-1,32512,26.0096,-1,-1,35.5536,0,0.250099,-1,0,32512,-1
"Xor_Nonpart_AVX512_3/MTCount/133/10/1/10000/100000000/10/iterations:5/manual_time",5,45.6632,0.304266,ms,,,,,,-1,-1,-1,-1,-1,4992,3.9936,-1,-1,45.6632,0,0.125043,-1,0,4992,-1
"Xor_Nonpart_AVX512_3/MTCount/166/10/1/10000/100000000/10/iterations:5/manual_time",5,45.9963,0.335268,ms,,,,,,-1,-1,-1,-1,-1,6272,5.0176,-1,-1,45.9963,0,0.124953,-1,0,6272,-1
"Xor_Nonpart_AVX512_3/MTCount/200/10/1/10000/100000000/10/iterations:5/manual_time",5,45.6983,0.301024,ms,,,,,,-1,-1,-1,-1,-1,7552,6.0416,-1,-1,45.6983,0,0.124982,-1,0,7552,-1
"Xor_Nonpart_AVX512_3/MTCount/233/10/1/10000/100000000/10/iterations:5/manual_time",5,45.8905,0.33481,ms,,,,,,-1,-1,-1,-1,-1,8768,7.0144,-1,-1,45.8905,0,0.125059,-1,0,8768,-1
"Xor_Nonpart_AVX512_3/MTCount/266/10/1/10000/100000000/10/iterations:5/manual_time",5,45.8637,0.2981,ms,,,,,,-1,-1,-1,-1,-1,9984,7.9872,-1,-1,45.8637,0,0.125038,-1,0,9984,-1
"Xor_Nonpart_AVX512_3/MTCount/300/10/1/10000/100000000/10/iterations:5/manual_time",5,46.0446,0.329206,ms,,,,,,-1,-1,-1,-1,-1,11264,9.0112,-1,-1,46.0446,0,0.124995,-1,0,11264,-1
"Xor_Nonpart_AVX512_3/MTCount/333/10/1/10000/100000000/10/iterations:5/manual_time",5,46.3055,0.297564,ms,,,,,,-1,-1,-1,-1,-1,12544,10.0352,-1,-1,46.3055,0,0.125059,-1,0,12544,-1
"Xor_Nonpart_AVX512_3/MTCount/366/10/1/10000/100000000/10/iterations:5/manual_time",5,52.5623,0.341336,ms,,,,,,-1,-1,-1,-1,-1,13760,11.008,-1,-1,52.5623,0,0.125006,-1,0,13760,-1
"Xor_Nonpart_AVX512_3/MTCount/400/10/1/10000/100000000/10/iterations:5/manual_time",5,46.3636,0.277536,ms,,,,,,-1,-1,-1,-1,-1,15040,12.032,-1,-1,46.3636,0,0.125016,-1,0,15040,-1
